Date,AOR_Key,Encounter_Count,Count_of_Event,Sum_Qty_(lbs)
2023-11-01,DETROIT SECTOR,24.0,8.0,64.3942
2023-11-01,EL CENTRO,7024.0,2.0,2.3349
2023-11-01,EL PASO,56132.0,121.0,574.5129244249025
2023-11-01,GRAND FORKS,30.0,1.0,0.1545
2023-11-01,HAVRE SECTOR,3.0,0.0,0.0
2023-11-01,HOULTON SECTOR,29.0,2.0,0.0112
2023-11-01,HOUSTON FIELD,6052.0,51.0,30.752942313166002
2023-11-01,LAREDO FIELD,14067.0,80.0,5113.753783060413
2023-11-01,LAREDO SECTOR,4309.0,16.0,2.8258
2023-11-01,LOS ANGELES,2213.0,353.0,1820.3559713924997
2023-11-01,MIAMI FIELD,6310.0,762.0,1246.875249523522
2023-11-01,MIAMI SECTOR,1120.0,9.0,41.8565
2023-11-01,NEW ORLEANS,1124.0,265.0,1637.37652680793
2023-11-01,NEW YORK,4438.0,724.0,8243.8946379636
2023-11-01,PORTLAND FIELD,469.0,15.0,249.55975318780798
2023-11-01,PRECLEARANCE FIELD,1009.0,41.0,16.0003573118168
2023-11-01,RAMEY SECTOR,66.0,3.0,469.8018
2023-11-01,RIO GRANDE,27832.0,56.0,1923.0026
2023-11-01,SAN DIEGO,26300.0,278.0,7135.275568420813
2023-11-01,SAN FRANCISCO,1841.0,95.0,518.9787910290283
2023-11-01,SAN JUAN,638.0,75.0,1524.1320955646877
2023-11-01,SEATTLE FIELD,3791.0,86.0,8.294341452095
2023-11-01,SPOKANE SECTOR,3.0,0.0,0.0
2023-11-01,SWANTON SECTOR,397.0,4.0,93.75659999999999
2023-11-01,TAMPA FIELD,2289.0,26.0,2.2238248830202
2023-11-01,TUCSON FIELD,1450.0,81.0,2651.8830530400705
2023-11-01,TUCSON SECTOR,23411.0,54.0,469.8482
2023-11-01,YUMA SECTOR,25006.0,13.0,8.1526
2023-12-01,ATLANTA FIELD,1285.0,18.0,21.2819055838722
2023-12-01,BALTIMORE FIELD,1587.0,66.0,80.3159893748864
2023-12-01,BIG BEND,1190.0,46.0,1434.7132000000001
2023-12-01,BLAINE SECTOR,49.0,0.0,0.0
2023-12-01,BOSTON FIELD,3330.0,22.0,2.6301368318862
2023-12-01,BUFFALO FIELD,6793.0,52.0,11.33065795549
2023-12-01,BUFFALO SECTOR,16.0,7.0,202.6027
2023-12-01,CHICAGO FIELD,3512.0,510.0,3158.7345016374193
2023-12-01,DEL RIO,51701.0,11.0,0.666
2023-12-01,DETROIT FIELD,1338.0,109.0,90.90523274327039
2023-12-01,DETROIT SECTOR,21.0,4.0,59.5923
2023-12-01,EL CENTRO,9759.0,11.0,14.2365
2023-12-01,EL PASO,58639.0,139.0,529.8491522628756
2023-12-01,GRAND FORKS,27.0,0.0,0.0
2023-12-01,HAVRE SECTOR,1.0,0.0,0.0
2023-12-01,HOULTON SECTOR,15.0,3.0,0.0485
2023-12-01,HOUSTON FIELD,6120.0,38.0,290.4725004292082
2023-12-01,LAREDO FIELD,15875.0,106.0,2729.0719175058434
2023-12-01,LAREDO SECTOR,3353.0,27.0,1504.7414999999999
2023-12-01,LOS ANGELES,2573.0,360.0,2053.8174379317106
2023-12-01,MIAMI FIELD,5574.0,667.0,1033.7000589467652
2023-12-01,MIAMI SECTOR,1271.0,5.0,13.2674
2023-12-01,NEW ORLEANS,1067.0,277.0,1291.4160780719776
2023-12-01,NEW YORK,4368.0,562.0,7181.242703153078
2023-12-01,PORTLAND FIELD,565.0,8.0,60.06714790452
2023-12-01,PRECLEARANCE FIELD,1087.0,34.0,1.3528446245368
2023-12-01,RAMEY SECTOR,151.0,1.0,884.3373
2023-12-01,RIO GRANDE,28189.0,68.0,5310.950699999999
2023-12-01,SAN DIEGO,28969.0,215.0,5645.443837443513
2023-12-01,SAN FRANCISCO,2121.0,82.0,317.46228420739135
2023-12-01,SAN JUAN,1148.0,85.0,2990.1524773501174
2023-12-01,SEATTLE FIELD,3623.0,86.0,7.071878209305
2023-12-01,SPOKANE SECTOR,4.0,0.0,0.0
2023-12-01,SWANTON SECTOR,416.0,2.0,93.8161
2023-12-01,TAMPA FIELD,1920.0,37.0,3.8400116795159995
2023-12-01,TUCSON FIELD,1630.0,62.0,2450.5117206179602
2023-12-01,TUCSON SECTOR,22131.0,44.0,469.9959
2023-12-01,YUMA SECTOR,30974.0,7.0,88.1784
2024-01-01,ATLANTA FIELD,1073.0,6.0,6.969253026344
2024-01-01,BALTIMORE FIELD,1565.0,73.0,263.5978420442414
2024-01-01,BIG BEND,324.0,77.0,741.0649000000001
2024-01-01,BLAINE SECTOR,223.0,3.0,0.0528
2024-01-01,BOSTON FIELD,4508.0,40.0,186.984516359645
2024-01-01,BUFFALO FIELD,4984.0,47.0,23.1377128129358
2024-01-01,BUFFALO SECTOR,38.0,4.0,0.7109000000000001
2024-01-01,CHICAGO FIELD,1121.0,938.0,6379.420331901542
2024-01-01,DEL RIO,16710.0,21.0,1.3664
2024-01-01,DETROIT FIELD,1197.0,188.0,378.74389257459086
2024-01-01,DETROIT SECTOR,13.0,6.0,2.9311
2024-01-01,EL CENTRO,1127.0,17.0,229.63479999999998
2024-01-01,EL PASO,25145.0,101.0,558.2993796755154
2024-01-01,GRAND FORKS,28.0,0.0,0.0
2024-01-01,HAVRE SECTOR,6.0,0.0,0.0
2024-01-01,HOULTON SECTOR,23.0,0.0,0.0
2024-01-01,HOUSTON FIELD,5465.0,68.0,148.370661401476
2024-01-01,LAREDO FIELD,24851.0,70.0,1135.0601853559567
2024-01-01,LAREDO SECTOR,2195.0,16.0,46.927600000000005
2024-01-01,LOS ANGELES,2091.0,232.0,2191.0908006820237
2024-01-01,MIAMI FIELD,25508.0,704.0,6072.846171751127
2024-01-01,MIAMI SECTOR,124.0,3.0,17.3617
2024-01-01,NEW ORLEANS,886.0,470.0,4065.514392258332
2024-01-01,NEW YORK,4392.0,558.0,3051.019903265697
2024-01-01,PORTLAND FIELD,300.0,9.0,34.7668987174
2024-01-01,PRECLEARANCE FIELD,1153.0,54.0,3.6372304909284
2024-01-01,RAMEY SECTOR,159.0,0.0,0.0
2024-01-01,RIO GRANDE,7342.0,44.0,1779.173
2024-01-01,SAN DIEGO,40201.0,223.0,6323.150453468772
2024-01-01,SAN FRANCISCO,1966.0,97.0,1306.5301329981019
2024-01-01,SAN JUAN,1457.0,97.0,304.4568626323922
2024-01-01,SEATTLE FIELD,5235.0,80.0,8.232016770627599
2024-01-01,SPOKANE SECTOR,10.0,3.0,0.2683
2024-01-01,SWANTON SECTOR,585.0,6.0,0.4167999999999999
2024-01-01,TAMPA FIELD,2181.0,22.0,5.074468069358799
2024-01-01,TUCSON FIELD,4051.0,55.0,1979.2990107993166
2024-01-01,TUCSON SECTOR,50560.0,47.0,170.739
2024-01-01,YUMA SECTOR,3733.0,8.0,0.3057
2024-02-01,ATLANTA FIELD,954.0,9.0,427.78938243004
2024-02-01,BALTIMORE FIELD,1586.0,83.0,419.0057690798884
2024-02-01,BIG BEND,568.0,74.0,1140.3654999999999
2024-02-01,BLAINE SECTOR,235.0,1.0,0.2205
2024-02-01,BOSTON FIELD,3611.0,39.0,49.74420090240581
2024-02-01,BUFFALO FIELD,4547.0,44.0,21.7356830577468
2024-02-01,BUFFALO SECTOR,43.0,2.0,427.8582
2024-02-01,CHICAGO FIELD,1396.0,1349.0,7404.936280527212
2024-02-01,DEL RIO,14102.0,17.0,1.9207
2024-02-01,DETROIT FIELD,1033.0,178.0,776.9542721903886
2024-02-01,DETROIT SECTOR,52.0,15.0,75.75840000000001
2024-02-01,EL CENTRO,1209.0,14.0,552.6464
2024-02-01,EL PASO,31100.0,152.0,744.6717111646086
2024-02-01,GRAND FORKS,23.0,0.0,0.0
2024-02-01,HAVRE SECTOR,7.0,4.0,0.0839
2024-02-01,HOULTON SECTOR,27.0,4.0,0.1742
2024-02-01,HOUSTON FIELD,5397.0,40.0,35.432474286377996
2024-02-01,LAREDO FIELD,23657.0,80.0,17317.529775495976
2024-02-01,LAREDO SECTOR,2920.0,27.0,260.4393
2024-02-01,LOS ANGELES,1987.0,367.0,3322.4749321427144
2024-02-01,MIAMI FIELD,26688.0,745.0,1095.3067609655097
2024-02-01,MIAMI SECTOR,132.0,4.0,12.8277
2024-02-01,NEW ORLEANS,778.0,399.0,2948.119164523423
2024-02-01,NEW YORK,4736.0,721.0,6561.035666239986
2024-02-01,PORTLAND FIELD,312.0,29.0,131.3869542162344
2024-02-01,PRECLEARANCE FIELD,1140.0,75.0,6.1786312623596
2024-02-01,RAMEY SECTOR,24.0,4.0,909.91
2024-02-01,RIO GRANDE,11951.0,51.0,3222.5389999999998
2024-02-01,SAN DIEGO,46129.0,264.0,10009.510912215117
2024-02-01,SAN FRANCISCO,2758.0,113.0,926.275721189192
2024-02-01,SAN JUAN,530.0,111.0,6319.645142170589
2024-02-01,SEATTLE FIELD,5150.0,90.0,160.01915980009142
2024-02-01,SPOKANE SECTOR,12.0,15.0,36.0428
2024-02-01,SWANTON SECTOR,868.0,4.0,9.3029
2024-02-01,TAMPA FIELD,2076.0,28.0,170.2977497950912
2024-02-01,TUCSON FIELD,3923.0,58.0,1688.323481626903
2024-02-01,TUCSON SECTOR,49450.0,31.0,1.0299
2024-02-01,YUMA SECTOR,4960.0,7.0,12.4046
2024-03-01,ATLANTA FIELD,1054.0,24.0,193.56277956433203
2024-03-01,BALTIMORE FIELD,1440.0,101.0,242.8618230673074
2024-03-01,BIG BEND,436.0,104.0,1470.2234999999998
2024-03-01,BLAINE SECTOR,226.0,1.0,0.1476
2024-03-01,BOSTON FIELD,4736.0,67.0,749.2512048097306
2024-03-01,BUFFALO FIELD,4834.0,56.0,17.0532409826764
2024-03-01,BUFFALO SECTOR,32.0,4.0,273.574
2024-03-01,CHICAGO FIELD,1462.0,1354.0,8034.965969431261
2024-03-01,DEL RIO,11270.0,16.0,1.6798000000000002
2024-03-01,DETROIT FIELD,1076.0,280.0,91.3440849220076
2024-03-01,DETROIT SECTOR,53.0,9.0,24.7474
2024-03-01,EL CENTRO,1712.0,17.0,239.26619999999997
2024-03-01,EL PASO,38142.0,132.0,1374.2802212698912
2024-03-01,GRAND FORKS,15.0,0.0,0.0
2024-03-01,HAVRE SECTOR,1.0,2.0,0.2496
2024-03-01,HOULTON SECTOR,39.0,5.0,282.9322
2024-03-01,HOUSTON FIELD,5982.0,55.0,206.76999024773986
2024-03-01,LAREDO FIELD,24598.0,72.0,2152.373394599393
2024-03-01,LAREDO SECTOR,2978.0,22.0,55.065
2024-03-01,LOS ANGELES,1974.0,212.0,2561.4354117678067
2024-03-01,MIAMI FIELD,17601.0,745.0,1228.12976226396
2024-03-01,MIAMI SECTOR,114.0,5.0,16.3139
2024-03-01,NEW ORLEANS,845.0,316.0,2304.969121122478
2024-03-01,NEW YORK,2481.0,987.0,5229.254821925036
2024-03-01,PORTLAND FIELD,347.0,32.0,254.5008856811092
2024-03-01,PRECLEARANCE FIELD,1334.0,70.0,12.6067155741722
2024-03-01,RAMEY SECTOR,7.0,1.0,607.257
2024-03-01,RIO GRANDE,9069.0,80.0,3143.5065
2024-03-01,SAN DIEGO,49280.0,243.0,16027.107310177495
2024-03-01,SAN FRANCISCO,2361.0,105.0,671.638942569786
2024-03-01,SAN JUAN,939.0,103.0,623.783419819708
2024-03-01,SEATTLE FIELD,5279.0,136.0,90.63000765538959
2024-03-01,SPOKANE SECTOR,5.0,12.0,13.953999999999999
2024-03-01,SWANTON SECTOR,1109.0,0.0,0.0
2024-03-01,TAMPA FIELD,1729.0,33.0,143.7846715660306
2024-03-01,TUCSON FIELD,4142.0,70.0,3306.7889981089616
2024-03-01,TUCSON SECTOR,41938.0,31.0,3.1171
2024-03-01,YUMA SECTOR,5865.0,16.0,61.536500000000004
2024-04-01,ATLANTA FIELD,1047.0,19.0,191.02107014573397
2024-04-01,BALTIMORE FIELD,1290.0,64.0,225.3914233924746
2024-04-01,BIG BEND,529.0,112.0,1082.8405
2024-04-01,BLAINE SECTOR,330.0,4.0,0.1047
2024-04-01,BOSTON FIELD,4945.0,49.0,27.3510332406964
2024-04-01,BUFFALO FIELD,4460.0,70.0,209.543758243319
2024-04-01,BUFFALO SECTOR,13.0,2.0,8.247800000000002
2024-04-01,CHICAGO FIELD,1751.0,1262.0,8165.961713363577
2024-04-01,DEL RIO,10271.0,18.0,6.3109
2024-04-01,DETROIT FIELD,1221.0,287.0,77.47398830921819
2024-04-01,DETROIT SECTOR,80.0,12.0,191.50799999999998
2024-04-01,EL CENTRO,1366.0,10.0,81.9519
2024-04-01,EL PASO,38059.0,152.0,1172.8278192065698
2024-04-01,GRAND FORKS,16.0,0.0,0.0
2024-04-01,HAVRE SECTOR,5.0,0.0,0.0
2024-04-01,HOULTON SECTOR,22.0,1.0,0.0201
2024-04-01,HOUSTON FIELD,5799.0,45.0,236.40181581995722
2024-04-01,LAREDO FIELD,24297.0,86.0,3062.4503865334204
2024-04-01,LAREDO SECTOR,3326.0,19.0,4.4478
2024-04-01,LOS ANGELES,2066.0,334.0,4586.530320726919
2024-04-01,MIAMI FIELD,26744.0,696.0,7537.3336353364175
2024-04-01,MIAMI SECTOR,136.0,4.0,24.163800000000002
2024-04-01,NEW ORLEANS,642.0,417.0,3418.952973172925
2024-04-01,NEW YORK,2812.0,647.0,1404.3494370635376
2024-04-01,PORTLAND FIELD,381.0,12.0,35.568279039770005
2024-04-01,PRECLEARANCE FIELD,1712.0,86.0,9.7221432457118
2024-04-01,RAMEY SECTOR,23.0,1.0,506.0475
2024-04-01,RIO GRANDE,8814.0,86.0,4087.6956999999998
2024-04-01,SAN DIEGO,52331.0,233.0,5818.406938675442
2024-04-01,SAN FRANCISCO,2671.0,91.0,467.463330175036
2024-04-01,SAN JUAN,971.0,101.0,265.5687526202952
2024-04-01,SEATTLE FIELD,5641.0,162.0,230.4787003192556
2024-04-01,SPOKANE SECTOR,4.0,18.0,42.8608
2024-04-01,SWANTON SECTOR,1470.0,4.0,0.7623000000000001
2024-04-01,TAMPA FIELD,1840.0,19.0,75.7803310738556
2024-04-01,TUCSON FIELD,4023.0,57.0,1517.3611262967866
2024-04-01,TUCSON SECTOR,31218.0,51.0,24.544
2024-04-01,YUMA SECTOR,5603.0,15.0,109.9485
2024-05-01,ATLANTA FIELD,1073.0,26.0,75.633547299816
2024-05-01,BALTIMORE FIELD,1253.0,75.0,156.51974026913922
2024-05-01,BIG BEND,751.0,87.0,985.6716
2024-05-01,BLAINE SECTOR,266.0,0.0,0.0
2024-05-01,BOSTON FIELD,4809.0,46.0,78.8093502763784
2024-05-01,BUFFALO FIELD,5259.0,76.0,45.535047211397
2024-05-01,BUFFALO SECTOR,60.0,3.0,1619.9164999999998
2024-05-01,CHICAGO FIELD,2198.0,1083.0,5684.2443752698855
2024-05-01,DEL RIO,10095.0,15.0,0.4553999999999998
2024-05-01,DETROIT FIELD,1445.0,305.0,32.049811569381
2024-05-01,DETROIT SECTOR,74.0,13.0,113.0957
2024-05-01,EL CENTRO,1714.0,21.0,439.6781
2024-05-01,EL PASO,31318.0,123.0,1955.6420479707367
2024-05-01,GRAND FORKS,21.0,0.0,0.0
2024-05-01,HAVRE SECTOR,11.0,4.0,0.4555999999999999
2024-05-01,HOULTON SECTOR,38.0,2.0,0.0
2024-05-01,HOUSTON FIELD,5771.0,132.0,302.63674824354644
2024-05-01,LAREDO FIELD,25137.0,82.0,1503.3830913605223
2024-05-01,LAREDO SECTOR,2953.0,22.0,0.9699
2024-05-01,LOS ANGELES,1930.0,291.0,3060.106806549682
2024-05-01,MIAMI FIELD,25425.0,633.0,6052.978068607235
2024-05-01,MIAMI SECTOR,121.0,9.0,112.0167
2024-05-01,NEW ORLEANS,676.0,271.0,2718.715496767662
2024-05-01,NEW YORK,3023.0,820.0,4000.719100451829
2024-05-01,PORTLAND FIELD,606.0,10.0,2.3216660348958
2024-05-01,PRECLEARANCE FIELD,1609.0,101.0,6.477335581143399
2024-05-01,RAMEY SECTOR,119.0,0.0,0.0
2024-05-01,RIO GRANDE,7867.0,72.0,792.3208
2024-05-01,SAN DIEGO,48190.0,240.0,18887.36101569963
2024-05-01,SAN FRANCISCO,3424.0,71.0,746.3868929631481
2024-05-01,SAN JUAN,777.0,99.0,251.3575788419656
2024-05-01,SEATTLE FIELD,5259.0,115.0,434.111799179676
2024-05-01,SPOKANE SECTOR,18.0,7.0,2.2063
2024-05-01,SWANTON SECTOR,2911.0,3.0,0.4382
2024-05-01,TAMPA FIELD,1921.0,20.0,35.68208165941441
2024-05-01,TUCSON FIELD,4260.0,77.0,3627.305544447874
2024-05-01,TUCSON SECTOR,33221.0,58.0,20.757800000000003
2024-05-01,YUMA SECTOR,5321.0,13.0,74.7912
2024-06-01,ATLANTA FIELD,1009.0,30.0,15.544132706834
2024-06-01,BALTIMORE FIELD,1408.0,68.0,173.36623174251199
2024-06-01,BIG BEND,215.0,92.0,1784.3529
2024-06-01,BLAINE SECTOR,181.0,2.0,0.0249
2024-06-01,BOSTON FIELD,4514.0,50.0,3.236275775029
2024-06-01,BUFFALO FIELD,4933.0,98.0,36.2455611548602
2024-06-01,BUFFALO SECTOR,36.0,4.0,52.3834
2024-06-01,CHICAGO FIELD,2147.0,1076.0,6538.260657940493
2024-06-01,DEL RIO,7640.0,12.0,11.084599999999998
2024-06-01,DETROIT FIELD,1180.0,312.0,135.7217273041308
2024-06-01,DETROIT SECTOR,43.0,14.0,299.2654
2024-06-01,EL CENTRO,1199.0,6.0,0.0428
2024-06-01,EL PASO,21943.0,105.0,255.8577017611314
2024-06-01,GRAND FORKS,11.0,0.0,0.0
2024-06-01,HAVRE SECTOR,1.0,3.0,0.2414
2024-06-01,HOULTON SECTOR,12.0,4.0,0.0412
2024-06-01,HOUSTON FIELD,5930.0,49.0,2210.5826408833605
2024-06-01,LAREDO FIELD,21343.0,70.0,7834.104698498514
2024-06-01,LAREDO SECTOR,2419.0,16.0,25.9992
2024-06-01,LOS ANGELES,2038.0,241.0,1340.495871855394
2024-06-01,MIAMI FIELD,30186.0,547.0,1186.4288183434574
2024-06-01,MIAMI SECTOR,244.0,19.0,224.63119999999998
2024-06-01,NEW ORLEANS,738.0,372.0,2113.158337299926
2024-06-01,NEW YORK,3980.0,938.0,2900.653330867656
2024-06-01,PORTLAND FIELD,539.0,7.0,10.464902652615999
2024-06-01,PRECLEARANCE FIELD,1281.0,71.0,7.4227659455042
2024-06-01,RAMEY SECTOR,118.0,1.0,0.0084
2024-06-01,RIO GRANDE,5981.0,60.0,874.2835
2024-06-01,SAN DIEGO,40259.0,195.0,6368.77806366073
2024-06-01,SAN FRANCISCO,3415.0,64.0,343.98285815336
2024-06-01,SAN JUAN,595.0,71.0,1159.1026752921405
2024-06-01,SEATTLE FIELD,4818.0,113.0,10.767156413818
2024-06-01,SPOKANE SECTOR,7.0,8.0,4.3793
2024-06-01,SWANTON SECTOR,3310.0,8.0,0.3618999999999999
2024-06-01,TAMPA FIELD,1772.0,13.0,6.494597776257999
2024-06-01,TUCSON FIELD,3532.0,73.0,1798.8617386040953
2024-06-01,TUCSON SECTOR,22436.0,57.0,247.8786
2024-06-01,YUMA SECTOR,3519.0,10.0,91.13419999999999
2024-07-01,ATLANTA FIELD,915.0,37.0,107.0486039244466
2024-07-01,BALTIMORE FIELD,1126.0,57.0,110.1959893154372
2024-07-01,BIG BEND,214.0,99.0,1216.3865
2024-07-01,BLAINE SECTOR,99.0,3.0,0.024499999999999997
2024-07-01,BOSTON FIELD,3989.0,80.0,13.929158452779198
2024-07-01,BUFFALO FIELD,5929.0,102.0,29.1132983319934
2024-07-01,BUFFALO SECTOR,58.0,0.0,0.0
2024-07-01,CHICAGO FIELD,2151.0,1160.0,5493.04248197686
2024-07-01,DEL RIO,7236.0,10.0,0.6792
2024-07-01,DETROIT FIELD,1395.0,284.0,265.5017320926472
2024-07-01,DETROIT SECTOR,50.0,15.0,114.30420000000001
2024-07-01,EL CENTRO,872.0,48.0,759.4257
2024-07-01,EL PASO,19302.0,138.0,1833.1498662052697
2024-07-01,GRAND FORKS,30.0,0.0,0.0
2024-07-01,HAVRE SECTOR,4.0,3.0,2.7116999999999996
2024-07-01,HOULTON SECTOR,31.0,1.0,0.0
2024-07-01,HOUSTON FIELD,5795.0,45.0,56.3748018480916
2024-07-01,LAREDO FIELD,21609.0,53.0,544.9608859000621
2024-07-01,LAREDO SECTOR,1978.0,22.0,296.0934
2024-07-01,LOS ANGELES,2040.0,233.0,2509.387865244478
2024-07-01,MIAMI FIELD,22840.0,686.0,2014.9777193861223
2024-07-01,MIAMI SECTOR,120.0,13.0,247.0707
2024-07-01,NEW ORLEANS,824.0,269.0,1572.426650369918
2024-07-01,NEW YORK,3807.0,998.0,7327.326840204221
2024-07-01,PORTLAND FIELD,503.0,9.0,10.2975497495318
2024-07-01,PRECLEARANCE FIELD,1342.0,85.0,26.228726003532998
2024-07-01,RAMEY SECTOR,12.0,0.0,0.0
2024-07-01,RIO GRANDE,5032.0,67.0,1774.3445
2024-07-01,SAN DIEGO,30428.0,218.0,7211.217512214272
2024-07-01,SAN FRANCISCO,2921.0,75.0,1316.9525084803784
2024-07-01,SAN JUAN,1039.0,105.0,335.0499918518344
2024-07-01,SEATTLE FIELD,4664.0,260.0,292.543170178817
2024-07-01,SPOKANE SECTOR,14.0,34.0,23.1023
2024-07-01,SWANTON SECTOR,2751.0,5.0,0.0172
2024-07-01,TAMPA FIELD,1540.0,15.0,7.3718832554346
2024-07-01,TUCSON FIELD,3627.0,78.0,3907.702787226325
2024-07-01,TUCSON SECTOR,11723.0,48.0,454.1323
2024-07-01,YUMA SECTOR,2170.0,4.0,88.6451
2024-08-01,ATLANTA FIELD,869.0,11.0,21.67364497722
2024-08-01,BALTIMORE FIELD,1226.0,82.0,211.224011373152
2024-08-01,BIG BEND,308.0,88.0,1028.977
2024-08-01,BLAINE SECTOR,66.0,2.0,3.6207000000000003
2024-08-01,BOSTON FIELD,3452.0,76.0,132.1226808769808
2024-08-01,BUFFALO FIELD,7112.0,123.0,42.6011133824748
2024-08-01,BUFFALO SECTOR,44.0,3.0,4.1895
2024-08-01,CHICAGO FIELD,1801.0,1285.0,7347.179797590714
2024-08-01,DEL RIO,7665.0,12.0,1.2576
2024-08-01,DETROIT FIELD,1469.0,396.0,949.6794217212309
2024-08-01,DETROIT SECTOR,57.0,33.0,268.8157
2024-08-01,EL CENTRO,1088.0,32.0,6.724
2024-08-01,EL PASO,20990.0,143.0,1749.1286652527049
2024-08-01,GRAND FORKS,25.0,1.0,0.0657
2024-08-01,HAVRE SECTOR,11.0,0.0,0.0
2024-08-01,HOULTON SECTOR,14.0,0.0,0.0
2024-08-01,HOUSTON FIELD,5215.0,51.0,554.1535669773546
2024-08-01,LAREDO FIELD,22220.0,81.0,5765.473431149072
2024-08-01,LAREDO SECTOR,2372.0,11.0,432.0715
2024-08-01,LOS ANGELES,1813.0,233.0,2707.2169864105817
2024-08-01,MIAMI FIELD,9230.0,540.0,1055.3352553054924
2024-08-01,MIAMI SECTOR,147.0,27.0,454.0305
2024-08-01,NEW ORLEANS,1260.0,225.0,2506.51188658667
2024-08-01,NEW YORK,2946.0,1014.0,4787.255412120428
2024-08-01,PORTLAND FIELD,545.0,6.0,58.0459057940516
2024-08-01,PRECLEARANCE FIELD,1372.0,56.0,3.9928361195344
2024-08-01,RAMEY SECTOR,24.0,3.0,680.5071
2024-08-01,RIO GRANDE,5243.0,34.0,692.7459
2024-08-01,SAN DIEGO,30246.0,219.0,11639.90299612001
2024-08-01,SAN FRANCISCO,3124.0,86.0,403.3798228276262
2024-08-01,SAN JUAN,768.0,95.0,1499.861206725072
2024-08-01,SEATTLE FIELD,5722.0,155.0,15.1508941701046
2024-08-01,SPOKANE SECTOR,16.0,14.0,5.6989
2024-08-01,SWANTON SECTOR,2198.0,4.0,0.33199999999999996
2024-08-01,TAMPA FIELD,838.0,19.0,1.4164479871237998
2024-08-01,TUCSON FIELD,3758.0,81.0,2407.51026981392
2024-08-01,TUCSON SECTOR,11923.0,39.0,165.5755
2024-08-01,YUMA SECTOR,1716.0,6.0,228.1767
2024-09-01,ATLANTA FIELD,951.0,14.0,27906.52340422962
2024-09-01,BALTIMORE FIELD,1136.0,62.0,199.328418871287
2024-09-01,BIG BEND,349.0,79.0,102.5428
2024-09-01,BLAINE SECTOR,63.0,4.0,0.2026
2024-09-01,BOSTON FIELD,3432.0,62.0,46.925590882735804
2024-09-01,BUFFALO FIELD,5800.0,106.0,40.557626629770596
2024-09-01,BUFFALO SECTOR,40.0,3.0,11.1457
2024-09-01,CHICAGO FIELD,2470.0,923.0,5815.236613852235
2024-09-01,DEL RIO,6932.0,32.0,1.2816
2024-09-01,DETROIT FIELD,1505.0,291.0,32.2967072565948
2024-09-01,DETROIT SECTOR,41.0,9.0,74.1135
2024-09-01,EL CENTRO,1138.0,27.0,47.4355
2024-09-01,EL PASO,20112.0,133.0,539.9696638981644
2024-09-01,GRAND FORKS,41.0,0.0,0.0
2024-09-01,HAVRE SECTOR,6.0,0.0,0.0
2024-09-01,HOULTON SECTOR,15.0,6.0,0.8943
2024-09-01,HOUSTON FIELD,4517.0,48.0,215.98892838043662
2024-09-01,LAREDO FIELD,21309.0,85.0,9621.138658792535
2024-09-01,LAREDO SECTOR,2062.0,13.0,243.3356
2024-09-01,LOS ANGELES,1580.0,324.0,6473.986759383621
2024-09-01,MIAMI FIELD,3144.0,467.0,2223.711852018472
2024-09-01,MIAMI SECTOR,145.0,16.0,278.9993
2024-09-01,NEW ORLEANS,1171.0,167.0,1442.468737643836
2024-09-01,NEW YORK,2957.0,682.0,3304.1031284172414
2024-09-01,PORTLAND FIELD,646.0,3.0,1.048738980334
2024-09-01,PRECLEARANCE FIELD,1430.0,54.0,3.9695553046671996
2024-09-01,RAMEY SECTOR,118.0,3.0,3176.3025
2024-09-01,RIO GRANDE,4689.0,48.0,1605.8595
2024-09-01,SAN DIEGO,28711.0,198.0,6701.721211239814
2024-09-01,SAN FRANCISCO,2553.0,87.0,572.1516430762845
2024-09-01,SAN JUAN,850.0,115.0,288.481042770336
2024-09-01,SEATTLE FIELD,6052.0,116.0,14.2201024999406
2024-09-01,SPOKANE SECTOR,11.0,13.0,6.7662
2024-09-01,SWANTON SECTOR,1575.0,1.0,0.108
2024-09-01,TAMPA FIELD,543.0,28.0,57.33403315005361
2024-09-01,TUCSON FIELD,3700.0,55.0,1900.468562284465
2024-09-01,TUCSON SECTOR,11055.0,44.0,92.37010000000001
2024-09-01,YUMA SECTOR,1817.0,20.0,331.8039
2024-10-01,ATLANTA FIELD,917.0,7.0,34.039593715062
2024-10-01,BALTIMORE FIELD,1591.0,95.0,466.1606627613304
2024-10-01,BIG BEND,479.0,91.0,1411.7087
2024-10-01,BLAINE SECTOR,229.0,2.0,0.0259
2024-10-01,BOSTON FIELD,3446.0,47.0,48.461992386613794
2024-10-01,BUFFALO FIELD,5274.0,74.0,18.8439897982238
2024-10-01,BUFFALO SECTOR,32.0,5.0,35.7959
2024-10-01,CHICAGO FIELD,1883.0,777.0,5001.193909186909
2024-10-01,DEL RIO,38206.0,11.0,0.2299
2024-10-01,DETROIT FIELD,1392.0,285.0,56.746831915216596
2024-10-01,DETROIT SECTOR,61.0,7.0,27.347900000000003
2024-10-01,EL CENTRO,2049.0,9.0,1168.2222
2024-10-01,EL PASO,29679.0,114.0,1048.8374977580825
2024-10-01,GRAND FORKS,19.0,0.0,0.0
2024-10-01,HAVRE SECTOR,31.0,0.0,0.0
2024-10-01,HOULTON SECTOR,53.0,5.0,0.522
2024-10-01,HOUSTON FIELD,6208.0,36.0,328.8948398203778
2024-10-01,LAREDO FIELD,24464.0,75.0,2925.9458638756105
